Chr	Start	End	Similarity
contig_1	770000	780000	1
contig_1	780000	790000	1
contig_1	790000	800000	0.8099
contig_1	800000	810000	1
contig_1	810000	820000	1
contig_1	820000	830000	1
contig_1	830000	840000	0.9993
contig_1	840000	850000	0.9995
contig_1	850000	860000	0.9993
contig_1	860000	870000	0.7553
contig_1	870000	880000	1
contig_1	880000	890000	1
contig_1	890000	900000	1
contig_1	900000	910000	0.9996
contig_1	910000	920000	0.9987
contig_1	920000	930000	1
contig_1	930000	940000	1
contig_1	940000	950000	1
contig_1	950000	960000	1
contig_1	960000	970000	1
contig_1	970000	980000	1
contig_1	980000	990000	1
contig_1	990000	1000000	1
contig_1	1000000	1010000	1
contig_1	1010000	1020000	1
contig_1	1020000	1030000	1
contig_1	1030000	1040000	1
contig_1	1040000	1050000	1
contig_1	1050000	1060000	0.5364
contig_1	1060000	1070000	0.9982
contig_1	1070000	1080000	1
contig_1	1080000	1090000	1
contig_1	1090000	1100000	0.9993
contig_1	1100000	1110000	1
contig_1	1110000	1120000	1
contig_1	1120000	1130000	0.5889
contig_1	1130000	1140000	0.0138
contig_1	1140000	1150000	0.9987
contig_1	1150000	1160000	1
contig_1	1160000	1170000	1
contig_1	1170000	1180000	1
contig_1	1180000	1190000	1
contig_1	1190000	1200000	1
contig_1	1200000	1210000	0.9988
contig_1	1210000	1220000	1
contig_1	1220000	1230000	1
contig_1	1230000	1240000	1
contig_1	1240000	1250000	1
contig_1	1250000	1260000	1
contig_1	1260000	1270000	1
contig_1	1270000	1280000	1
contig_1	1280000	1290000	1
contig_1	1290000	1300000	1
contig_1	1300000	1310000	0.999
contig_1	1310000	1320000	1
contig_1	1320000	1330000	0.9935
contig_1	1330000	1340000	0.8958
contig_1	1340000	1350000	0.853
contig_1	1350000	1360000	1
contig_1	1360000	1370000	1
contig_1	1370000	1380000	0.9869
contig_1	1380000	1390000	0.9996
contig_1	1390000	1400000	0.9507
contig_1	1400000	1410000	1
contig_1	1410000	1420000	1
contig_1	1420000	1430000	0.3069
contig_1	1430000	1440000	0.4166
contig_1	1440000	1450000	0.9987
contig_1	1450000	1460000	1
contig_1	1460000	1470000	1
contig_1	1470000	1480000	1
contig_1	1480000	1490000	1
contig_1	1490000	1500000	1
contig_1	1500000	1510000	1
contig_1	1510000	1520000	0.4835
contig_1	1520000	1530000	0.6621
contig_1	1530000	1540000	0.4132
contig_1	1540000	1550000	0.6858
contig_1	1550000	1560000	1
contig_1	1560000	1570000	1
contig_1	1570000	1580000	1
contig_1	1580000	1590000	1
contig_1	1590000	1600000	1
contig_1	1600000	1610000	1
contig_1	1610000	1620000	1
contig_1	1620000	1630000	1
contig_1	1630000	1640000	0.9987
contig_1	1640000	1650000	0.7706
contig_1	1650000	1660000	1
contig_1	1660000	1670000	1
contig_1	1670000	1680000	1
contig_1	1680000	1690000	1
contig_1	1690000	1700000	0.9854
contig_1	1700000	1710000	0.9992
contig_1	1710000	1720000	1
contig_1	1720000	1730000	0.8668
contig_1	1730000	1740000	1
contig_1	1740000	1750000	1
contig_1	1750000	1760000	0.8718
contig_1	1760000	1770000	0.632
contig_1	1770000	1780000	1
contig_1	1780000	1790000	0.9997
contig_1	1790000	1800000	1
contig_1	1800000	1810000	0.2086
contig_1	1810000	1820000	0.9315
contig_1	1820000	1830000	0.9172
contig_1	1830000	1840000	1
contig_1	1840000	1850000	1
contig_1	1850000	1860000	1
contig_1	1860000	1870000	0.3671
contig_1	1870000	1880000	0.7617
contig_1	1880000	1890000	1
contig_1	1890000	1900000	0.645
contig_1	1900000	1910000	0.9988
contig_1	1910000	1920000	1
contig_1	1920000	1930000	0.9265
contig_1	1930000	1940000	0.6573
contig_1	1940000	1950000	1
contig_1	1950000	1960000	1
contig_1	1960000	1970000	1
contig_1	1970000	1980000	1
contig_1	1980000	1990000	1
contig_1	1990000	2000000	0.9558
contig_1	2000000	2010000	1
contig_1	2010000	2020000	1
contig_1	2020000	2030000	1
contig_1	2030000	2040000	0.8327
contig_1	2040000	2050000	1
contig_1	2050000	2060000	1
contig_1	2060000	2070000	0.807
contig_1	2070000	2080000	0.3478
contig_1	2080000	2090000	0.6964
contig_1	2090000	2100000	1
contig_1	2100000	2110000	0.7842
contig_1	2110000	2120000	0.6401
contig_1	2120000	2130000	1
contig_1	2130000	2140000	1
contig_1	2140000	2150000	0.8742
contig_1	2150000	2160000	1
contig_1	2160000	2170000	1
contig_1	2170000	2180000	0.9512
contig_1	2180000	2190000	1
contig_1	2190000	2200000	1
contig_1	2200000	2210000	1
contig_1	2210000	2220000	0.935
contig_1	2220000	2230000	1
contig_1	2230000	2240000	1
contig_1	2240000	2250000	1
contig_1	2250000	2260000	1
contig_1	2260000	2270000	1
contig_1	2270000	2280000	1
contig_1	2280000	2290000	1
contig_1	2290000	2300000	1
contig_1	2300000	2310000	1
contig_1	2310000	2320000	0.8327
contig_1	2320000	2330000	1
contig_1	2330000	2340000	1
contig_1	2340000	2350000	0.952
contig_1	2350000	2360000	0.7707
contig_1	2360000	2370000	1
contig_1	2370000	2380000	0.9991
contig_1	2380000	2390000	0.3024
contig_1	2390000	2400000	0.5344
contig_1	2400000	2410000	0.1979
contig_1	2410000	2420000	1
contig_1	2420000	2430000	1
contig_1	2430000	2440000	1
contig_1	2440000	2450000	1
contig_1	2450000	2460000	1
contig_1	2460000	2470000	1
contig_1	2470000	2480000	0.9227
contig_1	2480000	2490000	1
contig_1	2490000	2500000	1
contig_1	2500000	2510000	1
contig_1	2510000	2520000	1
contig_1	2520000	2530000	0.8132
contig_1	2530000	2540000	1
contig_1	2540000	2550000	0.999
contig_1	2550000	2560000	1
contig_1	2560000	2570000	0.9871
contig_1	2570000	2580000	1
contig_1	2580000	2590000	1
contig_1	2590000	2600000	1
contig_1	2600000	2610000	1
contig_1	2610000	2620000	0.9286
contig_1	2620000	2630000	0.5117
contig_1	2630000	2640000	1
contig_1	2640000	2650000	0.9996
contig_1	2650000	2660000	0.8176
contig_1	2660000	2670000	0.4802
contig_1	2670000	2680000	0.6801
contig_1	2680000	2690000	0.365
contig_1	2690000	2700000	0
contig_1	2700000	2710000	0.5244
contig_1	2710000	2720000	0.8575
contig_1	2720000	2730000	1
contig_1	2730000	2740000	1
contig_1	2740000	2750000	1
contig_1	2750000	2760000	0.9993
contig_1	2760000	2770000	1
contig_1	2770000	2780000	0.9993
contig_1	2780000	2790000	1
contig_1	2790000	2800000	1
contig_1	2800000	2810000	1
contig_1	2810000	2820000	1
contig_1	2820000	2830000	0.9987
contig_1	2830000	2840000	1
contig_1	2840000	2850000	0.8559
contig_1	2850000	2860000	1
contig_1	2860000	2870000	0.8369
contig_1	2870000	2880000	0.235
contig_1	2880000	2890000	1
contig_1	2890000	2900000	1
contig_1	2900000	2910000	0.9995
contig_1	2910000	2920000	1
contig_1	2920000	2930000	0.7393
contig_1	2930000	2940000	0
contig_1	2940000	2950000	0.0508
contig_1	2950000	2960000	0
contig_1	2960000	2970000	0.5482
contig_1	2970000	2980000	1
contig_1	2980000	2990000	1
contig_1	2990000	3000000	0.8771
contig_1	3000000	3010000	0.0859
contig_1	3010000	3020000	0.3348
contig_1	3020000	3030000	1
contig_1	3030000	3040000	0.7143
contig_1	3040000	3050000	0.897
contig_1	3050000	3060000	1
contig_1	3060000	3070000	1
contig_1	3070000	3080000	1
contig_1	3080000	3090000	1
contig_1	3090000	3100000	1
contig_1	3100000	3110000	0.8787
contig_1	3110000	3120000	1
contig_1	3120000	3130000	0.9992
contig_1	3130000	3140000	1
contig_1	3140000	3150000	1
contig_1	3150000	3160000	1
contig_1	3160000	3170000	1
contig_1	3170000	3180000	1
contig_1	3180000	3190000	1
contig_1	3190000	3200000	0.1682
contig_1	3200000	3210000	0.8687
contig_1	3210000	3220000	1
contig_1	3220000	3230000	1
contig_1	3230000	3240000	1
contig_1	3240000	3250000	1
contig_1	3250000	3260000	0.9987
contig_1	3260000	3270000	0.9991
contig_1	3270000	3280000	0.8285
contig_1	3280000	3290000	0.9975
contig_1	3290000	3300000	0.9688
contig_1	3300000	3310000	1
contig_1	3310000	3320000	1
contig_1	3320000	3330000	1
contig_1	3330000	3340000	1
contig_1	3340000	3350000	0.6606
contig_1	3350000	3360000	0.3257
contig_1	3360000	3370000	1
contig_1	3370000	3380000	0.1189
contig_1	3380000	3390000	0.8491
contig_1	3390000	3400000	1
contig_1	3400000	3410000	0.9145
contig_1	3410000	3420000	0.008
contig_1	3420000	3430000	1
contig_1	3430000	3440000	1
contig_1	3440000	3450000	0.781
contig_1	3450000	3460000	0
contig_1	3460000	3470000	0
contig_1	3470000	3480000	0.0383
contig_1	3480000	3490000	0.5004
contig_1	3490000	3500000	0.8948
contig_1	3500000	3510000	1
contig_1	3510000	3520000	1
contig_1	3520000	3530000	1
contig_1	3530000	3540000	1
contig_1	3540000	3550000	0.4306
contig_1	3550000	3560000	0.0954
contig_1	3560000	3570000	0.8887
contig_1	3570000	3580000	0.6031
contig_1	3580000	3590000	0.0458
contig_1	3590000	3600000	1
contig_1	3600000	3610000	1
contig_1	3610000	3620000	0.9993
contig_1	3620000	3630000	0.6251
contig_1	3630000	3640000	0.0213
contig_1	3640000	3650000	1
contig_1	3650000	3660000	0.998
contig_1	3660000	3670000	1
contig_1	3670000	3680000	1
contig_1	3680000	3690000	0.9987
contig_1	3690000	3700000	0.8932
contig_1	3700000	3710000	1
contig_1	3710000	3720000	1
contig_1	3720000	3730000	0.9536
contig_1	3730000	3740000	1
contig_1	3740000	3750000	1
contig_1	3750000	3760000	0.7144
contig_1	3760000	3770000	0
contig_1	3770000	3780000	0.9566
contig_1	3780000	3790000	1
contig_1	3790000	3800000	1
contig_1	3800000	3810000	0.9984
contig_1	3810000	3820000	1
contig_1	3820000	3830000	1
contig_1	3830000	3840000	1
contig_1	3840000	3850000	1
contig_1	3850000	3860000	0.9993
contig_1	3860000	3870000	1
contig_1	3870000	3880000	1
contig_1	3880000	3890000	1
contig_1	3890000	3900000	1
contig_1	3900000	3910000	1
contig_1	3910000	3920000	0.8555
contig_1	3920000	3930000	1
contig_1	3930000	3940000	1
contig_1	3940000	3950000	1
contig_1	3950000	3960000	1
contig_1	3960000	3970000	1
contig_1	3970000	3980000	0.5196
contig_1	3980000	3990000	0.3918
contig_1	3990000	4000000	0.9325
contig_1	4000000	4010000	1
contig_1	4010000	4020000	1
contig_1	4020000	4030000	1
contig_1	4030000	4040000	0.6915
contig_1	4040000	4050000	1
contig_1	4050000	4060000	1
contig_1	4060000	4070000	0.9995
contig_1	4070000	4080000	1
contig_1	4080000	4090000	0.8415
contig_1	4090000	4100000	0
contig_1	4100000	4110000	0.8206
contig_1	4110000	4120000	0.5456
contig_1	4120000	4130000	0.0886
contig_1	4130000	4140000	0.8931
contig_1	4140000	4150000	1
contig_1	4150000	4160000	1
contig_1	4160000	4170000	0.6713
contig_1	4170000	4180000	0.824
contig_1	4180000	4190000	0.9996
contig_1	4190000	4200000	1
contig_1	4200000	4210000	1
contig_1	4210000	4220000	0.7451
contig_1	4220000	4230000	0.4422
contig_1	4230000	4240000	0.9019
contig_1	4240000	4250000	0.7957
contig_1	4250000	4260000	1
contig_1	4260000	4270000	1
contig_1	4270000	4280000	1
contig_1	4280000	4290000	0.722
contig_1	4290000	4300000	0.8521
contig_1	4300000	4310000	0.7849
contig_1	4310000	4320000	0.7581
contig_1	4320000	4330000	0.9995
contig_1	4330000	4340000	1
contig_1	4340000	4350000	0.8661
contig_1	4350000	4360000	0.8397
contig_1	4360000	4370000	0.7111
contig_1	4370000	4380000	0.2128
contig_1	4380000	4390000	0.6947
contig_1	4390000	4400000	1
contig_1	4400000	4410000	1
contig_1	4410000	4420000	1
contig_1	4420000	4430000	1
contig_1	4430000	4440000	0.9987
contig_1	4440000	4450000	1
contig_1	4450000	4460000	1
contig_1	4460000	4470000	1
contig_1	4470000	4480000	1
contig_1	4480000	4490000	1
contig_1	4490000	4500000	1
contig_1	4500000	4510000	1
contig_1	4510000	4520000	0.8529
contig_1	4520000	4530000	1
contig_1	4530000	4540000	1
contig_1	4540000	4550000	1
contig_1	4550000	4560000	0.9513
contig_1	4560000	4570000	0.8587
contig_1	4570000	4580000	0.57
contig_1	4580000	4590000	0.9784
contig_1	4590000	4600000	0.9945
contig_1	4600000	4610000	1
contig_1	4610000	4620000	1
contig_1	4620000	4630000	1
contig_1	4630000	4640000	1
contig_1	4640000	4650000	1
contig_1	4650000	4660000	1
contig_1	4660000	4670000	1
contig_1	4670000	4680000	1
contig_1	4680000	4690000	1
contig_1	4690000	4700000	0.5792
contig_1	4700000	4710000	1
contig_1	4710000	4720000	1
contig_1	4720000	4730000	0.9155
contig_1	4730000	4740000	0.1006
contig_1	4740000	4750000	0.1139
contig_1	4750000	4760000	1
contig_1	4760000	4770000	1
contig_1	4770000	4780000	1
contig_1	4780000	4790000	1
contig_1	4790000	4800000	0.7521
contig_1	4800000	4810000	0.9993
contig_1	4810000	4820000	1
contig_1	4820000	4830000	1
contig_1	4830000	4840000	0.9407
contig_1	4840000	4850000	0.8665
contig_1	4850000	4860000	0.2425
contig_1	4860000	4870000	0.8807
contig_1	4870000	4880000	0.2067
contig_1	4880000	4890000	0.2026
contig_1	4890000	4900000	1
contig_1	4900000	4910000	0.9997
contig_1	4910000	4920000	0.6615
contig_1	4920000	4930000	1
contig_1	4930000	4940000	0.9999
contig_1	4940000	4950000	1
contig_1	4950000	4960000	1
contig_1	4960000	4970000	1
contig_1	4970000	4980000	1
contig_1	4980000	4990000	1
contig_1	4990000	5000000	1
contig_1	5000000	5010000	1
contig_1	5010000	5020000	0.9598
contig_1	5020000	5030000	0.5815
contig_1	5030000	5040000	1
contig_1	5040000	5050000	1
contig_1	5050000	5060000	0.8138
contig_1	5060000	5070000	0.671
contig_1	5070000	5080000	1
contig_1	5080000	5090000	1
contig_1	5090000	5100000	1
contig_1	5100000	5110000	0.9462
contig_1	5110000	5120000	0.7959
contig_1	5120000	5130000	0.2088
contig_1	5130000	5140000	0.5846
contig_1	5140000	5150000	1
contig_1	5150000	5160000	1
contig_1	5160000	5170000	1
contig_1	5170000	5180000	1
contig_1	5180000	5190000	0.9197
contig_1	5190000	5200000	1
contig_1	5200000	5210000	1
contig_1	5210000	5220000	1
contig_1	5220000	5230000	1
contig_1	5230000	5240000	1
contig_1	5240000	5250000	1
contig_1	5250000	5260000	0.9915
contig_1	5260000	5270000	1
contig_1	5270000	5280000	1
contig_1	5280000	5290000	1
contig_1	5290000	5300000	1
contig_1	5300000	5310000	1
contig_1	5310000	5320000	1
contig_1	5320000	5330000	1
contig_1	5330000	5340000	1
contig_1	5340000	5350000	0.9681
contig_1	5350000	5360000	0.9553
contig_1	5360000	5370000	1
contig_1	5370000	5380000	1
contig_1	5380000	5390000	1
contig_1	5390000	5400000	1
contig_1	5400000	5410000	1
contig_1	5410000	5420000	1
contig_1	5420000	5430000	0.4955
contig_1	5430000	5440000	0.431
contig_1	5440000	5450000	0.9836
contig_1	5450000	5460000	1
contig_1	5460000	5470000	1
contig_1	5470000	5480000	1
contig_1	5480000	5490000	1
contig_1	5490000	5500000	0.9185
contig_1	5500000	5510000	1
contig_1	5510000	5520000	0.8993
contig_1	5520000	5530000	1
contig_1	5530000	5540000	1
contig_1	5540000	5550000	0.9991
contig_1	5550000	5560000	1
contig_1	5560000	5570000	1
contig_1	5570000	5580000	0.2925
contig_1	5580000	5590000	0.1115
contig_1	5590000	5600000	1
contig_1	5600000	5610000	0.9901
contig_1	5610000	5620000	0.6122
contig_1	5620000	5630000	1
contig_1	5630000	5640000	1
contig_1	5640000	5650000	0.8284
contig_1	5650000	5660000	1
contig_1	5660000	5670000	1
contig_1	5670000	5680000	1
contig_1	5680000	5690000	0.9991
contig_1	5690000	5700000	1
contig_1	5700000	5710000	1
contig_1	5710000	5720000	1
contig_1	5720000	5730000	1
contig_1	5730000	5740000	0.9968
contig_1	5740000	5750000	1
contig_1	5750000	5760000	1
contig_1	5760000	5770000	0.9102
contig_1	5770000	5780000	0.6579
contig_1	5780000	5790000	1
contig_1	5790000	5800000	1
contig_1	5800000	5810000	1
contig_1	5810000	5820000	1
contig_1	5820000	5830000	1
contig_1	5830000	5840000	1
contig_1	5840000	5850000	1
contig_1	5850000	5860000	1
contig_1	5860000	5870000	1
contig_1	5870000	5880000	0.9995
contig_1	5880000	5890000	1
contig_1	5890000	5900000	1
contig_1	5900000	5910000	1
contig_1	5910000	5920000	1
contig_1	5920000	5930000	0.8146
contig_1	5930000	5940000	1
contig_1	5940000	5950000	0.9991
contig_1	5950000	5960000	0.3069
contig_1	5960000	5970000	0.456
contig_1	5970000	5980000	0.6805
contig_1	5980000	5990000	0.6518
contig_1	5990000	6000000	0.8889
contig_1	6000000	6010000	1
contig_1	6010000	6020000	1
contig_1	6020000	6030000	0.6226
contig_1	6030000	6040000	0.8327
contig_1	6040000	6050000	1
contig_1	6050000	6060000	0.9813
contig_1	6060000	6070000	0.8456
contig_1	6070000	6080000	1
contig_1	6080000	6090000	1
contig_1	6090000	6100000	1
contig_1	6100000	6110000	1
contig_1	6110000	6120000	1
contig_1	6120000	6130000	1
contig_1	6130000	6140000	1
contig_1	6140000	6150000	1
contig_1	6150000	6160000	1
contig_1	6160000	6170000	1
contig_1	6170000	6180000	1
contig_1	6180000	6190000	0.8701
contig_1	6190000	6200000	0
contig_1	6200000	6210000	0.7879
contig_1	6210000	6220000	1
contig_1	6220000	6230000	1
contig_1	6230000	6240000	1
contig_1	6240000	6250000	1
contig_1	6250000	6260000	1
contig_1	6260000	6270000	0.9772
contig_1	6270000	6280000	0.9992
contig_1	6280000	6290000	1
contig_1	6290000	6300000	1
contig_1	6300000	6310000	1
contig_1	6310000	6320000	1
contig_1	6320000	6330000	0.7672
contig_1	6330000	6340000	0.9119
contig_1	6340000	6350000	0.96
contig_1	6350000	6360000	1
contig_1	6360000	6370000	1
contig_1	6370000	6380000	1
contig_1	6380000	6390000	1
contig_1	6390000	6400000	1
contig_1	6400000	6410000	0.9988
contig_1	6410000	6420000	0.5058
contig_1	6420000	6430000	0.9988
contig_1	6430000	6440000	0.9994
contig_1	6440000	6450000	1
contig_1	6450000	6460000	1
contig_1	6460000	6470000	1
contig_1	6470000	6480000	1
contig_1	6480000	6490000	1
contig_1	6490000	6500000	0.9371
contig_1	6500000	6510000	0.8051
contig_1	6510000	6520000	1
contig_1	6520000	6530000	0.9992
contig_1	6530000	6540000	1
contig_1	6540000	6550000	1
contig_1	6550000	6560000	1
contig_1	6560000	6570000	1
contig_1	6570000	6580000	1
contig_1	6580000	6590000	1
contig_1	6590000	6600000	1
contig_1	6600000	6610000	0.9989
contig_1	6610000	6620000	1
contig_1	6620000	6630000	1
contig_1	6630000	6640000	0.9996
contig_1	6640000	6650000	1
contig_1	6650000	6660000	0.8747
contig_1	6660000	6670000	0.8321
contig_1	6670000	6680000	0.6146
contig_1	6680000	6690000	0
contig_1	6690000	6700000	0.4021
contig_1	6700000	6710000	1
contig_1	6710000	6720000	0.7429
contig_1	6720000	6730000	0.3969
contig_1	6730000	6740000	1
contig_1	6740000	6750000	1
contig_1	6750000	6760000	1
contig_1	6760000	6770000	1
contig_1	6770000	6780000	0.6358
contig_1	6780000	6790000	0.6725
contig_1	6790000	6800000	0.865
contig_1	6800000	6810000	0.4432
contig_1	6810000	6820000	0.1963
contig_1	6820000	6830000	0.7422
contig_1	6830000	6840000	1
contig_1	6840000	6850000	1
contig_1	6850000	6860000	0.9988
contig_1	6860000	6870000	1
contig_1	6870000	6880000	1
contig_1	6880000	6890000	1
contig_1	6890000	6900000	1
contig_1	6900000	6910000	0.9536
contig_1	6910000	6920000	1
contig_1	6920000	6930000	1
contig_1	6930000	6940000	1
contig_1	6940000	6950000	1
contig_1	6950000	6960000	1
contig_1	6960000	6970000	0.9995
contig_1	6970000	6980000	1
contig_1	6980000	6990000	1
contig_1	6990000	7000000	1
contig_1	7000000	7010000	1
contig_1	7010000	7020000	1
contig_1	7020000	7030000	0.7925
contig_1	7030000	7040000	1
contig_1	7040000	7050000	1
contig_1	7050000	7060000	1
contig_1	7060000	7070000	1
contig_1	7070000	7080000	0.9776
contig_1	7080000	7090000	0.5965
contig_1	7090000	7100000	0.435
contig_1	7100000	7110000	0
contig_1	7110000	7120000	0.2215
contig_1	7120000	7130000	1
contig_1	7130000	7140000	0.896
contig_1	7140000	7150000	0.9488
contig_1	7150000	7160000	0.8879
contig_1	7160000	7170000	0.0983
contig_1	7170000	7180000	0.5931
contig_1	7180000	7190000	0.618
contig_1	7190000	7200000	0.9047
contig_1	7200000	7210000	0.492
contig_1	7210000	7220000	0.0905
contig_1	7220000	7230000	0.1969
contig_1	7230000	7240000	0.4247
contig_1	7240000	7250000	0.2477
contig_1	7250000	7260000	0.6288
contig_1	7260000	7270000	0.5282
contig_1	7270000	7280000	0.6305
contig_1	7280000	7290000	0.6426
contig_1	7290000	7300000	0.2355
contig_1	7300000	7310000	0.7566
contig_1	7310000	7320000	1
contig_1	7320000	7330000	0.9464
contig_1	7330000	7340000	0.6668
contig_1	7340000	7350000	1
contig_1	7350000	7360000	0.8307
contig_1	7360000	7370000	0.1663
contig_1	7370000	7380000	0.1773
contig_1	7380000	7390000	0
contig_1	7390000	7400000	0.8987
contig_1	7400000	7410000	0.3802
contig_1	7410000	7420000	0
contig_1	7420000	7430000	0
contig_1	7430000	7440000	0.1483
contig_1	7440000	7450000	0.0969
contig_1	7450000	7460000	0
contig_1	7460000	7470000	0.7575
contig_1	7470000	7480000	0.9817
contig_1	7480000	7490000	1
contig_1	7490000	7500000	1
contig_1	7500000	7510000	1
contig_1	7510000	7520000	0.8085
contig_1	7520000	7530000	0.4336
contig_1	7530000	7540000	0.8571
contig_1	7540000	7550000	0.5795
contig_1	7550000	7560000	0.7894
contig_1	7560000	7570000	0.9518
contig_1	7570000	7580000	0.9913
contig_1	7580000	7590000	0.898
contig_1	7590000	7600000	1
contig_1	7600000	7610000	0.2301
contig_1	7610000	7620000	0.1021
contig_1	7620000	7630000	0.0963
contig_1	7630000	7635729	0.635
contig_2	0	10000	0
contig_2	10000	20000	0.7041
contig_2	20000	30000	0.3451
contig_2	30000	40000	0
contig_2	40000	50000	0.599
contig_2	50000	60000	1
contig_2	60000	70000	1
contig_2	70000	80000	1
contig_2	80000	90000	1
contig_2	90000	100000	1
contig_2	100000	110000	0.9991
contig_2	110000	120000	1
contig_2	120000	130000	1
contig_2	130000	140000	1
contig_2	140000	150000	1
contig_2	150000	160000	0.9252
contig_2	160000	170000	0.6916
contig_2	170000	180000	0.3499
contig_2	180000	190000	0.2256
contig_2	190000	200000	0.1663
contig_2	200000	210000	0.8212
contig_2	210000	220000	0.5508
contig_2	220000	230000	1
contig_2	230000	240000	0.825
contig_2	240000	250000	0
contig_2	250000	260000	0.5151
contig_2	260000	270000	1
contig_2	270000	280000	0.9993
contig_2	280000	290000	0.9987
contig_2	290000	300000	1
contig_2	300000	310000	0.6501
contig_2	310000	320000	0.976
contig_2	320000	330000	0.7801
contig_2	330000	340000	0.6919
contig_2	340000	350000	1
contig_2	350000	360000	1
contig_2	360000	370000	1
contig_2	370000	380000	0.9983
contig_2	380000	390000	0.9993
contig_2	390000	400000	0.6097
contig_2	400000	410000	0.8397
contig_2	410000	420000	0.6906
contig_2	420000	430000	1
contig_2	430000	440000	1
contig_2	440000	450000	1
contig_2	450000	460000	1
contig_2	460000	470000	1
contig_2	470000	480000	1
contig_2	480000	490000	1
contig_2	490000	500000	1
contig_2	500000	510000	1
contig_2	510000	520000	0.9995
contig_2	520000	530000	0.9789
contig_2	530000	540000	0.9636
contig_2	540000	550000	0.9316
contig_2	550000	560000	0.9891
contig_2	560000	570000	1
contig_2	570000	580000	1
contig_2	580000	590000	1
contig_2	590000	600000	0.9991
contig_2	600000	610000	0.981
contig_2	610000	620000	1
contig_2	620000	630000	1
contig_2	630000	640000	1
contig_2	640000	650000	1
contig_2	650000	660000	1
contig_2	660000	670000	0.2075
contig_2	670000	680000	1
contig_2	680000	690000	0.9924
contig_2	690000	700000	1
contig_2	700000	710000	1
contig_2	710000	720000	1
contig_2	720000	730000	1
contig_2	730000	740000	1
contig_2	740000	750000	1
contig_2	750000	760000	1
contig_2	760000	770000	0.5659
contig_2	770000	780000	0.227
contig_2	780000	790000	1
contig_2	790000	800000	1
contig_2	800000	810000	0.5544
contig_2	810000	820000	0.704
contig_2	820000	830000	1
contig_2	830000	840000	0.4816
contig_2	840000	850000	0.2977
contig_2	850000	860000	0.2277
contig_2	860000	870000	1
contig_2	870000	880000	1
contig_2	880000	890000	1
contig_2	890000	900000	0.9962
contig_2	900000	910000	0.5343
contig_2	910000	920000	0.6491
contig_2	920000	930000	0.4786
contig_2	930000	940000	0.9127
contig_2	940000	950000	0.0919
contig_2	950000	960000	0.2095
contig_2	960000	970000	0.9788
contig_2	970000	980000	1
contig_2	980000	990000	1
contig_2	990000	1000000	1
contig_2	1000000	1010000	1
contig_2	1010000	1020000	1
contig_2	1020000	1030000	1
contig_2	1030000	1040000	1
contig_2	1040000	1050000	1
contig_2	1050000	1060000	0.9993
contig_2	1060000	1070000	1
contig_2	1070000	1080000	1
contig_2	1080000	1090000	1
contig_2	1090000	1100000	1
contig_2	1100000	1110000	0.1704
contig_2	1110000	1120000	0.6101
contig_2	1120000	1130000	1
contig_2	1130000	1140000	1
contig_2	1140000	1150000	0.8403
contig_2	1150000	1160000	0.5835
contig_2	1160000	1170000	1
contig_2	1170000	1180000	0.9998
contig_2	1180000	1190000	0.5244
contig_2	1190000	1200000	0.1147
contig_2	1200000	1210000	0.2086
