Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.866814	1742	0	0	354151	355892	322229	323970	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.512138	2759	0	0	545731	542973	322288	325046	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.525505	1686	0	0	355993	357678	323355	325040	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.464287	1120	0	0	1043859	1042740	323903	325022	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.453377	1244	0	0	947669	946426	323789	325032	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.565216	1150	0	0	202242	201093	323897	325046	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.707512	1265	0	0	357779	359043	323782	325046	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.563110	1030	0	0	724784	723755	324017	325046	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.325584	1075	0	0	723121	722047	325848	326922	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.981201	15956	0	0	364079	380034	328950	344904	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.321777	1327	0	0	380433	381759	345266	346592	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.310539	1240	0	0	381860	383099	346404	347644	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.463226	10618	0	0	383200	393817	347456	358073	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.618996	41732	0	0	394034	435765	358030	399760	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.915443	41392	0	0	435760	477151	408883	450274	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.258575	1079	0	0	477076	478154	450375	451453	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.183296	1289	0	0	791858	790570	451559	452846	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.763847	1370	0	0	2112758	2111389	451899	453269	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.589882	2926	0	0	479502	482427	453369	456292	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.363640	1320	0	0	1119762	1118443	454973	456292	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.884529	1732	0	0	482238	483969	456392	458123	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.907181	1142	0	0	568077	566936	456395	457536	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.824455	1276	0	0	1518053	1516778	458795	460069	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.959274	34379	0	0	485876	505140	460640	479986	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.913567	1157	0	0	520355	521511	521328	522483	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.425064	2609	0	0	521814	524422	522786	525394	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.280312	1162	0	0	525113	526274	525495	526657	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.675407	1295	0	0	1597878	1599172	526755	528050	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.046432	2412	0	0	527647	530058	528287	530698	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.632812	1024	0	0	532233	533256	530990	532012	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.756691	2877	0	0	534159	537035	532114	534990	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.465683	2433	0	0	537834	540266	535932	538364	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.724770	1090	0	0	544588	545677	542253	543342	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.938278	19442	0	0	546718	566159	543443	562881	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.353439	1176	0	0	536730	535555	563128	564303	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.696762	1174	0	0	483880	482707	563298	564471	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	1242	0	0	568499	569740	565359	566600	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.531837	1333	0	0	534950	533618	565355	566687	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.561867	2463	0	0	481438	478976	566913	569375	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.721397	1004	0	0	533516	532513	567385	568388	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.189484	2196	0	0	569841	572036	567805	570002	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.480072	1154	0	0	572166	573319	569814	570967	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.946815	11281	0	0	575405	586685	572413	583693	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.880264	1211	0	0	941795	943005	583549	584759	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.059410	1109	0	0	590609	591717	587674	588782	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.865028	1304	0	0	1657211	1658514	587849	589152	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.883362	1406	0	0	2155534	2156939	588736	590141	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.381416	2356	0	0	1017553	1015198	588200	590555	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.923088	7801	0	0	593603	601403	590654	598454	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.775887	29003	0	0	601402	630404	598497	627499	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.964233	58718	0	0	660784	719501	626912	685629	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.611305	1132	0	0	2248889	2250020	685321	686451	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.540985	1511	0	0	719748	721258	685629	687125	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.189537	1530	0	0	721359	722888	687442	688971	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.502960	1690	0	0	739744	741433	687281	688970	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.545807	2062	0	0	722703	724764	689065	691127	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.879227	1034	0	0	1568743	1567710	689086	690118	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.454597	14118	0	0	725022	739139	691240	705356	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.100357	1115	0	0	1596273	1595159	692760	693874	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.245781	1065	0	0	1571958	1570894	704291	705356	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	96.793350	1683	0	0	740179	741861	706347	708030	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.901070	1314	0	0	2398163	2396850	710047	711360	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.622444	1567	0	0	1043960	1045526	710329	711895	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.962265	15900	0	0	743194	759093	712068	727968	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.906021	25537	0	0	759839	785375	728762	754298	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.945297	1828	0	0	785186	787013	754398	756225	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.938911	1637	0	0	786896	788532	756325	757961	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.951218	2050	0	0	788341	790390	758059	760108	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.828079	1745	0	0	790201	791945	760208	761952	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.850449	2006	0	0	792134	794139	762701	764706	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	96.084824	1226	0	0	796757	797982	765800	767025	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	96.832581	3315	0	0	797984	801298	767169	770482	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.807167	31115	0	0	801762	832876	770946	802060	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.989998	36197	0	0	832977	869173	801867	838063	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.748367	1379	0	0	357678	356300	846652	848030	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.792709	1042	0	0	871969	873010	848155	849173	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.870300	1542	0	0	873763	875304	848985	850526	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.954041	50043	0	0	876452	926494	851096	901138	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.853951	4793	0	0	927414	932206	909034	913826	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.401489	1076	0	0	1008809	1009884	915469	916544	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.503342	1647	0	0	1815394	1817040	915408	917054	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.940407	3356	0	0	937463	940818	917883	921238	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.841995	1423	0	0	942571	943993	921339	922779	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.538460	1300	0	0	1020046	1018747	922234	923533	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.346291	1132	0	0	1606458	1605327	922891	924022	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	90.084991	1056	0	0	1300466	1301521	927059	928116	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.099098	2775	0	0	969251	966477	928278	931052	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.981720	19571	0	0	949363	968933	929357	948996	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.847046	1384	0	0	1260006	1258623	949097	950480	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.232208	1333	0	0	588875	587543	953912	955246	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.231705	1639	0	0	741030	739392	953912	955547	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.862289	1385	0	0	1606559	1607943	954162	955547	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.935760	14009	0	0	994015	1008023	957248	971256	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.319939	1367	0	0	1009985	1011351	972885	974252	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	90.398651	1735	0	0	660683	658949	973550	975330	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.505127	2924	0	0	1012734	1015657	974351	977274	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.482353	2083	0	0	1015471	1017553	977373	979497	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.770721	1243	0	0	358122	359364	979057	980299	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.524437	1714	0	0	589705	587992	980616	982349	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.980766	1040	0	0	1018747	1019786	981312	982349	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	21672	0	0	1020332	1042003	984913	1006584	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.430794	1217	0	0	2400793	2399577	1006821	1008040	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.406082	1447	0	0	362665	361219	1008226	1009673	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.681511	1615	0	0	587543	589157	1008057	1009673	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.882576	71535	0	0	1045403	1116937	1013795	1085268	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.544731	1762	0	0	219203	220964	1085367	1087131	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.529884	1004	0	0	2108406	2109409	1120230	1121233	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.840141	1982	0	0	1117518	1119499	1121337	1123318	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	90.327034	2147	0	0	523761	521615	1124441	1126611	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.291901	2542	0	0	1121795	1124336	1125068	1127609	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.404457	1031	0	0	2449385	2448355	1125272	1126302	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	5803	0	0	1124437	1130239	1168454	1174256	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.802368	1012	0	0	1146005	1147016	1178014	1179025	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	1125	0	0	1149421	1150545	1182405	1183529	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.952286	18860	0	0	1150646	1169505	1183556	1202417	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.987808	82051	0	0	1169611	1251661	1202519	1284569	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	97.128380	2306	0	0	1251804	1254109	1284570	1286937	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	96.883850	1055	0	0	1253921	1254975	1287038	1288095	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.527023	1480	0	0	1255076	1256555	1287486	1288965	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.935852	1558	0	0	1258619	1260176	1290687	1292245	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	1143	0	0	1260277	1261419	1292057	1293199	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.955803	9050	0	0	1261520	1270569	1293083	1302131	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.643883	20218	0	0	1270672	1290889	1303554	1323770	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.496643	2384	0	0	1306022	1308405	1322853	1325235	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.599617	1054	0	0	1300466	1301519	1322728	1323780	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.937759	17674	0	0	1308781	1326454	1326758	1344431	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	6904	0	0	1327162	1334065	1344533	1351436	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.983803	18528	0	0	1344315	1362842	1351531	1370058	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.629288	1079	0	0	1362943	1364021	1369870	1370946	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	91.832771	2057	0	0	483104	481048	1371074	1373130	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.736145	1137	0	0	1364122	1365258	1371324	1372460	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	100.000000	1180	0	0	1366199	1367378	1373319	1374498	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.964653	14145	0	0	1371633	1385777	1375968	1390112	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.882576	16168	0	0	1386251	1402418	1390103	1406282	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.659058	1839	0	0	212604	210766	1406611	1408449	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.510643	1880	0	0	306796	308675	1407160	1409039	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.670151	1146	0	0	523764	524909	1406613	1407758	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.894897	1702	0	0	525012	526713	1407142	1408844	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.914474	2428	0	0	1596275	1598702	1406610	1409039	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.003853	1038	0	0	210665	209628	1409159	1410196	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	92.684563	2980	0	0	209813	206834	1410300	1413279	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.233833	3014	0	0	1599448	1602461	1411250	1414263	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.984238	114232	0	0	1402705	1516936	1415101	1529332	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.959290	34389	0	0	1519504	1553892	1531305	1565693	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.934425	4575	0	0	1559356	1563930	1565688	1570262	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.123314	1036	0	0	1660953	1659918	1570389	1571424	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	93.906090	1001	0	0	2231988	2232988	1570363	1571363	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.458969	1912	0	0	591717	589806	1572422	1574334	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.183746	1513	0	0	544139	542627	1572319	1573831	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.246315	2101	0	0	724921	722821	1572319	1574421	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.119995	1250	0	0	1570597	1571846	1576715	1577964	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	99.633553	14736	0	0	1581313	1596048	1578065	1592800	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	98.271393	1156	0	0	1603363	1604518	1592938	1594093	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.439026	1025	0	0	2233090	2234114	1593904	1594926	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	94.310509	1037	0	0	724374	723338	1595050	1596086	0	100
Fxyl908_s00162|navis0018-hap0006	Fxyl563_s00107|navis0018-hap0006	95.004715	1061	0	0	588603	587543	1596933	1597993	0	100
